run	Prop_VSO	Prop_SVO	Prop_SOV	n_agents	n_turns	n_conversations	n_gen	n_runs	prob_random	learn_as_talking
66	0.0	1.0	0.0	2	1	20	300	100	0.05	True
67	0.0	1.0	0.0	2	1	20	300	100	0.05	True
68	0.0	1.0	0.0	2	1	20	300	100	0.05	True
69	0.0	0.0	1.0	2	1	20	300	100	0.05	True
70	0.0	0.0	1.0	2	1	20	300	100	0.05	True
71	0.0	1.0	0.0	2	1	20	300	100	0.05	True
72	1.0	0.0	0.0	2	1	20	300	100	0.05	True
73	1.0	0.0	0.0	2	1	20	300	100	0.05	True
74	1.0	0.0	0.0	2	1	20	300	100	0.05	True
75	0.0	0.0	1.0	2	1	20	300	100	0.05	True
76	1.0	0.0	0.0	2	1	20	300	100	0.05	True
77	0.0	1.0	0.0	2	1	20	300	100	0.05	True
78	0.0	1.0	0.0	2	1	20	300	100	0.05	True
79	1.0	0.0	0.0	2	1	20	300	100	0.05	True
80	0.0	1.0	0.0	2	1	20	300	100	0.05	True
81	0.0	0.0	1.0	2	1	20	300	100	0.05	True
82	1.0	0.0	0.0	2	1	20	300	100	0.05	True
83	0.0	0.0	1.0	2	1	20	300	100	0.05	True
84	1.0	0.0	0.0	2	1	20	300	100	0.05	True
85	0.0	0.0	1.0	2	1	20	300	100	0.05	True
86	0.0	1.0	0.0	2	1	20	300	100	0.05	True
87	1.0	0.0	0.0	2	1	20	300	100	0.05	True
88	0.0	0.0	1.0	2	1	20	300	100	0.05	True
89	1.0	0.0	0.0	2	1	20	300	100	0.05	True
90	0.0	1.0	0.0	2	1	20	300	100	0.05	True
91	1.0	0.0	0.0	2	1	20	300	100	0.05	True
92	1.0	0.0	0.0	2	1	20	300	100	0.05	True
93	0.0	0.0	1.0	2	1	20	300	100	0.05	True
94	0.0	0.0	1.0	2	1	20	300	100	0.05	True
95	0.0	1.0	0.0	2	1	20	300	100	0.05	True
96	0.0	0.0	1.0	2	1	20	300	100	0.05	True
97	1.0	0.0	0.0	2	1	20	300	100	0.05	True
98	1.0	0.0	0.0	2	1	20	300	100	0.05	True
99	0.0	0.0	1.0	2	1	20	300	100	0.05	True
0	1.0	0.0	0.0	2	1	20	300	100	0.05	False
1	1.0	0.0	0.0	2	1	20	300	100	0.05	False
2	0.0	0.0	1.0	2	1	20	300	100	0.05	False
3	0.0	1.0	0.0	2	1	20	300	100	0.05	False
4	1.0	0.0	0.0	2	1	20	300	100	0.05	False
5	0.0	0.0	1.0	2	1	20	300	100	0.05	False
6	0.0	0.0	1.0	2	1	20	300	100	0.05	False
7	1.0	0.0	0.0	2	1	20	300	100	0.05	False
8	1.0	0.0	0.0	2	1	20	300	100	0.05	False
9	0.0	1.0	0.0	2	1	20	300	100	0.05	False
10	1.0	0.0	0.0	2	1	20	300	100	0.05	False
11	1.0	0.0	0.0	2	1	20	300	100	0.05	False
12	0.0	1.0	0.0	2	1	20	300	100	0.05	False
13	0.0	0.0	1.0	2	1	20	300	100	0.05	False
14	0.0	0.0	1.0	2	1	20	300	100	0.05	False
15	1.0	0.0	0.0	2	1	20	300	100	0.05	False
16	1.0	0.0	0.0	2	1	20	300	100	0.05	False
17	0.0	1.0	0.0	2	1	20	300	100	0.05	False
18	0.0	1.0	0.0	2	1	20	300	100	0.05	False
19	1.0	0.0	0.0	2	1	20	300	100	0.05	False
20	1.0	0.0	0.0	2	1	20	300	100	0.05	False
21	1.0	0.0	0.0	2	1	20	300	100	0.05	False
22	0.0	1.0	0.0	2	1	20	300	100	0.05	False
23	0.0	0.0	1.0	2	1	20	300	100	0.05	False
24	0.0	1.0	0.0	2	1	20	300	100	0.05	False
25	1.0	0.0	0.0	2	1	20	300	100	0.05	False
26	1.0	0.0	0.0	2	1	20	300	100	0.05	False
27	0.0	0.0	1.0	2	1	20	300	100	0.05	False
28	1.0	0.0	0.0	2	1	20	300	100	0.05	False
29	0.0	1.0	0.0	2	1	20	300	100	0.05	False
30	1.0	0.0	0.0	2	1	20	300	100	0.05	False
31	1.0	0.0	0.0	2	1	20	300	100	0.05	False
32	0.0	0.0	1.0	2	1	20	300	100	0.05	False
33	0.0	0.0	1.0	2	1	20	300	100	0.05	False
34	0.0	0.0	1.0	2	1	20	300	100	0.05	False
35	0.0	1.0	0.0	2	1	20	300	100	0.05	False
36	1.0	0.0	0.0	2	1	20	300	100	0.05	False
37	1.0	0.0	0.0	2	1	20	300	100	0.05	False
38	0.0	0.0	1.0	2	1	20	300	100	0.05	False
39	0.0	0.0	1.0	2	1	20	300	100	0.05	False
40	0.0	1.0	0.0	2	1	20	300	100	0.05	False
41	0.0	0.0	1.0	2	1	20	300	100	0.05	False
42	0.0	1.0	0.0	2	1	20	300	100	0.05	False
43	0.0	1.0	0.0	2	1	20	300	100	0.05	False
44	1.0	0.0	0.0	2	1	20	300	100	0.05	False
45	0.0	1.0	0.0	2	1	20	300	100	0.05	False
46	0.0	0.0	1.0	2	1	20	300	100	0.05	False
47	1.0	0.0	0.0	2	1	20	300	100	0.05	False
48	0.0	0.0	1.0	2	1	20	300	100	0.05	False
49	0.0	0.0	1.0	2	1	20	300	100	0.05	False
50	1.0	0.0	0.0	2	1	20	300	100	0.05	False
51	0.0	1.0	0.0	2	1	20	300	100	0.05	False
52	0.0	0.0	1.0	2	1	20	300	100	0.05	False
53	0.0	1.0	0.0	2	1	20	300	100	0.05	False
54	1.0	0.0	0.0	2	1	20	300	100	0.05	False
55	0.0	1.0	0.0	2	1	20	300	100	0.05	False
56	0.0	0.0	1.0	2	1	20	300	100	0.05	False
57	0.0	1.0	0.0	2	1	20	300	100	0.05	False
58	0.0	0.0	1.0	2	1	20	300	100	0.05	False
59	1.0	0.0	0.0	2	1	20	300	100	0.05	False
60	0.0	0.0	1.0	2	1	20	300	100	0.05	False
61	0.0	0.0	1.0	2	1	20	300	100	0.05	False
62	0.0	0.0	1.0	2	1	20	300	100	0.05	False
63	1.0	0.0	0.0	2	1	20	300	100	0.05	False
64	0.0	0.0	1.0	2	1	20	300	100	0.05	False
65	0.0	1.0	0.0	2	1	20	300	100	0.05	False
66	1.0	0.0	0.0	2	1	20	300	100	0.05	False
67	0.0	1.0	0.0	2	1	20	300	100	0.05	False
68	1.0	0.0	0.0	2	1	20	300	100	0.05	False
69	0.0	0.0	1.0	2	1	20	300	100	0.05	False
70	0.0	0.0	1.0	2	1	20	300	100	0.05	False
71	0.0	0.0	1.0	2	1	20	300	100	0.05	False
72	0.0	1.0	0.0	2	1	20	300	100	0.05	False
73	1.0	0.0	0.0	2	1	20	300	100	0.05	False
74	0.0	0.0	1.0	2	1	20	300	100	0.05	False
75	1.0	0.0	0.0	2	1	20	300	100	0.05	False
76	1.0	0.0	0.0	2	1	20	300	100	0.05	False
77	0.0	1.0	0.0	2	1	20	300	100	0.05	False
78	0.0	1.0	0.0	2	1	20	300	100	0.05	False
79	1.0	0.0	0.0	2	1	20	300	100	0.05	False
80	0.0	1.0	0.0	2	1	20	300	100	0.05	False
81	1.0	0.0	0.0	2	1	20	300	100	0.05	False
82	0.0	1.0	0.0	2	1	20	300	100	0.05	False
83	0.0	1.0	0.0	2	1	20	300	100	0.05	False
84	0.0	1.0	0.0	2	1	20	300	100	0.05	False
85	0.0	0.0	1.0	2	1	20	300	100	0.05	False
86	0.0	1.0	0.0	2	1	20	300	100	0.05	False
87	0.0	1.0	0.0	2	1	20	300	100	0.05	False
88	0.0	0.0	1.0	2	1	20	300	100	0.05	False
89	0.0	0.0	1.0	2	1	20	300	100	0.05	False
90	0.0	1.0	0.0	2	1	20	300	100	0.05	False
91	0.0	0.0	1.0	2	1	20	300	100	0.05	False
92	1.0	0.0	0.0	2	1	20	300	100	0.05	False
93	0.0	1.0	0.0	2	1	20	300	100	0.05	False
94	0.0	1.0	0.0	2	1	20	300	100	0.05	False
95	1.0	0.0	0.0	2	1	20	300	100	0.05	False
96	0.0	0.0	1.0	2	1	20	300	100	0.05	False
97	0.0	1.0	0.0	2	1	20	300	100	0.05	False
98	0.0	0.0	1.0	2	1	20	300	100	0.05	False
99	1.0	0.0	0.0	2	1	20	300	100	0.05	False
0	0.0	0.0	1.0	2	2	10	300	100	0	True
1	0.0	0.0	1.0	2	2	10	300	100	0	True
2	0.0	1.0	0.0	2	2	10	300	100	0	True
3	0.0	0.0	1.0	2	2	10	300	100	0	True
4	0.0	0.0	1.0	2	2	10	300	100	0	True
5	0.0	0.0	1.0	2	2	10	300	100	0	True
6	0.0	0.0	1.0	2	2	10	300	100	0	True
7	0.0	0.0	1.0	2	2	10	300	100	0	True
8	0.0	0.0	1.0	2	2	10	300	100	0	True
9	0.0	1.0	0.0	2	2	10	300	100	0	True
10	0.0	1.0	0.0	2	2	10	300	100	0	True
11	0.0	0.0	1.0	2	2	10	300	100	0	True
12	0.0	0.0	1.0	2	2	10	300	100	0	True
13	0.0	0.0	1.0	2	2	10	300	100	0	True
14	0.0	0.0	1.0	2	2	10	300	100	0	True
15	0.0	0.0	1.0	2	2	10	300	100	0	True
16	0.0	0.0	1.0	2	2	10	300	100	0	True
17	0.0	0.0	1.0	2	2	10	300	100	0	True
18	0.0	0.0	1.0	2	2	10	300	100	0	True
19	0.0	1.0	0.0	2	2	10	300	100	0	True
20	0.0	0.0	1.0	2	2	10	300	100	0	True
21	0.0	0.0	1.0	2	2	10	300	100	0	True
22	0.0	1.0	0.0	2	2	10	300	100	0	True
23	0.0	1.0	0.0	2	2	10	300	100	0	True
24	0.0	0.0	1.0	2	2	10	300	100	0	True
25	0.0	0.0	1.0	2	2	10	300	100	0	True
26	0.0	1.0	0.0	2	2	10	300	100	0	True
27	0.0	0.0	1.0	2	2	10	300	100	0	True
28	0.0	0.0	1.0	2	2	10	300	100	0	True
29	0.0	0.0	1.0	2	2	10	300	100	0	True
30	0.0	0.0	1.0	2	2	10	300	100	0	True
31	0.0	0.0	1.0	2	2	10	300	100	0	True
32	0.0	0.0	1.0	2	2	10	300	100	0	True
33	0.0	0.0	1.0	2	2	10	300	100	0	True
34	0.0	0.0	1.0	2	2	10	300	100	0	True
35	0.0	0.0	1.0	2	2	10	300	100	0	True
36	0.0	0.0	1.0	2	2	10	300	100	0	True
37	0.0	0.0	1.0	2	2	10	300	100	0	True
38	0.0	0.0	1.0	2	2	10	300	100	0	True
39	0.0	1.0	0.0	2	2	10	300	100	0	True
40	0.0	0.0	1.0	2	2	10	300	100	0	True
41	0.0	0.0	1.0	2	2	10	300	100	0	True
42	0.0	0.0	1.0	2	2	10	300	100	0	True
43	0.0	0.0	1.0	2	2	10	300	100	0	True
44	0.0	0.0	1.0	2	2	10	300	100	0	True
45	0.0	0.0	1.0	2	2	10	300	100	0	True
46	0.0	0.0	1.0	2	2	10	300	100	0	True
47	0.0	0.0	1.0	2	2	10	300	100	0	True
48	0.0	0.0	1.0	2	2	10	300	100	0	True
49	0.0	0.0	1.0	2	2	10	300	100	0	True
50	0.0	0.0	1.0	2	2	10	300	100	0	True
51	0.0	1.0	0.0	2	2	10	300	100	0	True
52	0.0	0.0	1.0	2	2	10	300	100	0	True
53	0.0	0.0	1.0	2	2	10	300	100	0	True
54	0.0	0.0	1.0	2	2	10	300	100	0	True
55	0.0	0.0	1.0	2	2	10	300	100	0	True
56	0.0	0.0	1.0	2	2	10	300	100	0	True
57	0.0	0.0	1.0	2	2	10	300	100	0	True
58	0.0	0.0	1.0	2	2	10	300	100	0	True
59	0.0	0.0	1.0	2	2	10	300	100	0	True
60	0.0	0.0	1.0	2	2	10	300	100	0	True
61	0.0	0.0	1.0	2	2	10	300	100	0	True
62	0.0	1.0	0.0	2	2	10	300	100	0	True
63	0.0	0.0	1.0	2	2	10	300	100	0	True
64	0.0	0.0	1.0	2	2	10	300	100	0	True
65	0.0	1.0	0.0	2	2	10	300	100	0	True
66	0.0	0.0	1.0	2	2	10	300	100	0	True
67	1.0	0.0	0.0	2	2	10	300	100	0	True
68	0.0	0.0	1.0	2	2	10	300	100	0	True
69	0.0	0.0	1.0	2	2	10	300	100	0	True
70	0.0	0.0	1.0	2	2	10	300	100	0	True
71	0.0	0.0	1.0	2	2	10	300	100	0	True
72	0.0	0.0	1.0	2	2	10	300	100	0	True
73	0.0	0.0	1.0	2	2	10	300	100	0	True
74	0.0	1.0	0.0	2	2	10	300	100	0	True
75	0.0	0.0	1.0	2	2	10	300	100	0	True
76	0.0	1.0	0.0	2	2	10	300	100	0	True
77	0.0	0.0	1.0	2	2	10	300	100	0	True
78	0.0	1.0	0.0	2	2	10	300	100	0	True
79	0.0	0.0	1.0	2	2	10	300	100	0	True
80	0.0	0.0	1.0	2	2	10	300	100	0	True
81	0.0	0.0	1.0	2	2	10	300	100	0	True
82	0.0	0.0	1.0	2	2	10	300	100	0	True
83	0.0	0.0	1.0	2	2	10	300	100	0	True
84	0.0	0.0	1.0	2	2	10	300	100	0	True
85	0.0	0.0	1.0	2	2	10	300	100	0	True
86	0.0	0.0	1.0	2	2	10	300	100	0	True
87	0.0	0.0	1.0	2	2	10	300	100	0	True
88	0.0	0.0	1.0	2	2	10	300	100	0	True
89	0.0	1.0	0.0	2	2	10	300	100	0	True
90	0.0	0.0	1.0	2	2	10	300	100	0	True
91	0.0	0.0	1.0	2	2	10	300	100	0	True
92	0.0	0.0	1.0	2	2	10	300	100	0	True
93	0.0	0.0	1.0	2	2	10	300	100	0	True
94	0.0	0.0	1.0	2	2	10	300	100	0	True
95	0.0	0.0	1.0	2	2	10	300	100	0	True
96	0.0	1.0	0.0	2	2	10	300	100	0	True
97	0.0	0.0	1.0	2	2	10	300	100	0	True
98	0.0	0.0	1.0	2	2	10	300	100	0	True
99	0.0	0.0	1.0	2	2	10	300	100	0	True
0	0.0	0.0	1.0	2	2	10	300	100	0	False
1	0.0	0.0	1.0	2	2	10	300	100	0	False
2	0.0	0.0	1.0	2	2	10	300	100	0	False
3	0.0	1.0	0.0	2	2	10	300	100	0	False
4	0.0	0.0	1.0	2	2	10	300	100	0	False
5	0.0	0.0	1.0	2	2	10	300	100	0	False
6	0.0	0.0	1.0	2	2	10	300	100	0	False
7	0.0	0.0	1.0	2	2	10	300	100	0	False
8	0.0	0.0	1.0	2	2	10	300	100	0	False
9	0.0	0.0	1.0	2	2	10	300	100	0	False
10	0.0	0.0	1.0	2	2	10	300	100	0	False
11	0.0	0.0	1.0	2	2	10	300	100	0	False
12	0.0	1.0	0.0	2	2	10	300	100	0	False
13	0.0	0.0	1.0	2	2	10	300	100	0	False
14	0.0	0.0	1.0	2	2	10	300	100	0	False
15	0.0	0.0	1.0	2	2	10	300	100	0	False
16	0.0	0.0	1.0	2	2	10	300	100	0	False
17	0.0	0.0	1.0	2	2	10	300	100	0	False
18	0.0	0.0	1.0	2	2	10	300	100	0	False
19	0.0	0.0	1.0	2	2	10	300	100	0	False
20	0.0	1.0	0.0	2	2	10	300	100	0	False
21	0.0	0.0	1.0	2	2	10	300	100	0	False
22	0.0	0.0	1.0	2	2	10	300	100	0	False
23	0.0	0.0	1.0	2	2	10	300	100	0	False
24	0.0	0.0	1.0	2	2	10	300	100	0	False
25	0.0	0.0	1.0	2	2	10	300	100	0	False
26	0.0	0.0	1.0	2	2	10	300	100	0	False
27	0.0	0.0	1.0	2	2	10	300	100	0	False
28	0.0	0.0	1.0	2	2	10	300	100	0	False
29	0.0	0.0	1.0	2	2	10	300	100	0	False
30	0.0	0.0	1.0	2	2	10	300	100	0	False
31	0.0	0.0	1.0	2	2	10	300	100	0	False
32	0.0	0.0	1.0	2	2	10	300	100	0	False
33	0.0	0.0	1.0	2	2	10	300	100	0	False
34	0.0	0.0	1.0	2	2	10	300	100	0	False
35	0.0	0.0	1.0	2	2	10	300	100	0	False
36	0.0	0.0	1.0	2	2	10	300	100	0	False
37	0.0	1.0	0.0	2	2	10	300	100	0	False
38	0.0	0.0	1.0	2	2	10	300	100	0	False
39	0.0	0.0	1.0	2	2	10	300	100	0	False
40	0.0	1.0	0.0	2	2	10	300	100	0	False
41	0.0	1.0	0.0	2	2	10	300	100	0	False
42	0.0	0.0	1.0	2	2	10	300	100	0	False
43	0.0	0.0	1.0	2	2	10	300	100	0	False
44	0.0	0.0	1.0	2	2	10	300	100	0	False
45	0.0	0.0	1.0	2	2	10	300	100	0	False
46	0.0	0.0	1.0	2	2	10	300	100	0	False
47	0.0	0.0	1.0	2	2	10	300	100	0	False
48	0.0	0.0	1.0	2	2	10	300	100	0	False
49	0.0	0.0	1.0	2	2	10	300	100	0	False
50	0.0	1.0	0.0	2	2	10	300	100	0	False
51	0.0	0.0	1.0	2	2	10	300	100	0	False
52	0.0	0.0	1.0	2	2	10	300	100	0	False
53	0.0	0.0	1.0	2	2	10	300	100	0	False
54	0.0	0.0	1.0	2	2	10	300	100	0	False
55	0.0	0.0	1.0	2	2	10	300	100	0	False
56	0.0	0.0	1.0	2	2	10	300	100	0	False
57	0.0	0.0	1.0	2	2	10	300	100	0	False
58	0.0	0.0	1.0	2	2	10	300	100	0	False
59	0.0	0.0	1.0	2	2	10	300	100	0	False
60	0.0	0.0	1.0	2	2	10	300	100	0	False
61	0.0	0.0	1.0	2	2	10	300	100	0	False
62	0.0	0.0	1.0	2	2	10	300	100	0	False
63	0.0	0.0	1.0	2	2	10	300	100	0	False
64	0.0	0.0	1.0	2	2	10	300	100	0	False
65	0.0	0.0	1.0	2	2	10	300	100	0	False
66	0.0	0.0	1.0	2	2	10	300	100	0	False
67	0.0	0.0	1.0	2	2	10	300	100	0	False
68	0.0	0.0	1.0	2	2	10	300	100	0	False
69	0.0	0.0	1.0	2	2	10	300	100	0	False
70	0.0	0.0	1.0	2	2	10	300	100	0	False
71	0.0	0.0	1.0	2	2	10	300	100	0	False
72	0.0	0.0	1.0	2	2	10	300	100	0	False
73	0.0	0.0	1.0	2	2	10	300	100	0	False
74	0.0	0.0	1.0	2	2	10	300	100	0	False
75	0.0	0.0	1.0	2	2	10	300	100	0	False
76	0.0	0.0	1.0	2	2	10	300	100	0	False
77	0.0	0.0	1.0	2	2	10	300	100	0	False
78	0.0	0.0	1.0	2	2	10	300	100	0	False
79	0.0	0.0	1.0	2	2	10	300	100	0	False
80	0.0	0.0	1.0	2	2	10	300	100	0	False
81	0.0	0.0	1.0	2	2	10	300	100	0	False
82	0.0	1.0	0.0	2	2	10	300	100	0	False
83	0.0	0.0	1.0	2	2	10	300	100	0	False
84	0.0	0.0	1.0	2	2	10	300	100	0	False
85	0.0	0.0	1.0	2	2	10	300	100	0	False
86	0.0	0.0	1.0	2	2	10	300	100	0	False
87	0.0	0.0	1.0	2	2	10	300	100	0	False
88	0.0	0.0	1.0	2	2	10	300	100	0	False
89	0.0	1.0	0.0	2	2	10	300	100	0	False
90	0.0	0.0	1.0	2	2	10	300	100	0	False
91	0.0	0.0	1.0	2	2	10	300	100	0	False
92	0.0	0.0	1.0	2	2	10	300	100	0	False
93	0.0	0.0	1.0	2	2	10	300	100	0	False
94	0.0	0.0	1.0	2	2	10	300	100	0	False
95	0.0	0.0	1.0	2	2	10	300	100	0	False
96	0.0	0.0	1.0	2	2	10	300	100	0	False
97	0.0	0.0	1.0	2	2	10	300	100	0	False
98	0.0	0.0	1.0	2	2	10	300	100	0	False
99	0.0	0.0	1.0	2	2	10	300	100	0	False
0	0.0	0.0	1.0	2	2	10	300	100	0.01	True
1	0.0	0.0	1.0	2	2	10	300	100	0.01	True
2	0.0	0.0	1.0	2	2	10	300	100	0.01	True
3	0.0	0.0	1.0	2	2	10	300	100	0.01	True
4	0.0	0.0	1.0	2	2	10	300	100	0.01	True
5	0.0	0.0	1.0	2	2	10	300	100	0.01	True
6	0.0	0.0	1.0	2	2	10	300	100	0.01	True
7	0.0	0.0	1.0	2	2	10	300	100	0.01	True
8	0.025	0.0	0.975	2	2	10	300	100	0.01	True
9	0.0	0.0	1.0	2	2	10	300	100	0.01	True
10	0.025	0.0	0.975	2	2	10	300	100	0.01	True
11	0.0	0.0	1.0	2	2	10	300	100	0.01	True
12	0.0	0.0	1.0	2	2	10	300	100	0.01	True
13	0.0	0.0	1.0	2	2	10	300	100	0.01	True
14	0.0	0.0	1.0	2	2	10	300	100	0.01	True
15	0.175	0.0	0.825	2	2	10	300	100	0.01	True
16	0.0	0.0	1.0	2	2	10	300	100	0.01	True
17	0.0	0.0	1.0	2	2	10	300	100	0.01	True
18	0.0	0.0	1.0	2	2	10	300	100	0.01	True
19	0.0	0.0	1.0	2	2	10	300	100	0.01	True
20	0.0	0.0	1.0	2	2	10	300	100	0.01	True
21	0.0	0.0	1.0	2	2	10	300	100	0.01	True
22	0.0	0.0	1.0	2	2	10	300	100	0.01	True
23	0.0	0.0	1.0	2	2	10	300	100	0.01	True
24	0.0	0.0	1.0	2	2	10	300	100	0.01	True
25	0.0	0.0	1.0	2	2	10	300	100	0.01	True
26	0.0	0.0	1.0	2	2	10	300	100	0.01	True
27	0.0	0.0	1.0	2	2	10	300	100	0.01	True
28	0.0	0.0	1.0	2	2	10	300	100	0.01	True
29	0.0	0.0	1.0	2	2	10	300	100	0.01	True
30	0.0	0.0	1.0	2	2	10	300	100	0.01	True
31	0.0	0.0	1.0	2	2	10	300	100	0.01	True
32	0.0	0.0	1.0	2	2	10	300	100	0.01	True
33	0.0	0.0	1.0	2	2	10	300	100	0.01	True
34	0.0	0.0	1.0	2	2	10	300	100	0.01	True
35	0.0	0.05	0.95	2	2	10	300	100	0.01	True
36	0.0	0.0	1.0	2	2	10	300	100	0.01	True
37	0.0	0.0	1.0	2	2	10	300	100	0.01	True
38	0.0	0.0	1.0	2	2	10	300	100	0.01	True
39	0.0	0.0	1.0	2	2	10	300	100	0.01	True
40	0.0	0.0	1.0	2	2	10	300	100	0.01	True
41	0.0	0.0	1.0	2	2	10	300	100	0.01	True
42	0.0	0.0	1.0	2	2	10	300	100	0.01	True
43	0.05	0.0	0.95	2	2	10	300	100	0.01	True
44	0.025	0.0	0.975	2	2	10	300	100	0.01	True
45	0.0	0.0	1.0	2	2	10	300	100	0.01	True
46	0.0	0.025	0.975	2	2	10	300	100	0.01	True
47	0.0	0.0	1.0	2	2	10	300	100	0.01	True
48	0.075	0.0	0.925	2	2	10	300	100	0.01	True
49	0.0	0.0	1.0	2	2	10	300	100	0.01	True
50	0.0	0.0	1.0	2	2	10	300	100	0.01	True
51	0.0	0.0	1.0	2	2	10	300	100	0.01	True
52	0.0	0.125	0.875	2	2	10	300	100	0.01	True
53	0.0	0.0	1.0	2	2	10	300	100	0.01	True
54	0.0	0.025	0.975	2	2	10	300	100	0.01	True
55	0.0	0.025	0.975	2	2	10	300	100	0.01	True
56	0.0	0.0	1.0	2	2	10	300	100	0.01	True
57	0.0	0.025	0.975	2	2	10	300	100	0.01	True
58	0.0	0.0	1.0	2	2	10	300	100	0.01	True
59	0.0	0.0	1.0	2	2	10	300	100	0.01	True
60	0.0	0.225	0.775	2	2	10	300	100	0.01	True
61	0.0	0.05	0.95	2	2	10	300	100	0.01	True
62	0.0	0.675	0.325	2	2	10	300	100	0.01	True
63	0.0	0.0	1.0	2	2	10	300	100	0.01	True
64	0.05	0.0	0.95	2	2	10	300	100	0.01	True
65	0.0	0.0	1.0	2	2	10	300	100	0.01	True
66	0.0	0.0	1.0	2	2	10	300	100	0.01	True
67	0.0	0.0	1.0	2	2	10	300	100	0.01	True
68	0.025	0.0	0.975	2	2	10	300	100	0.01	True
69	0.025	0.0	0.975	2	2	10	300	100	0.01	True
70	0.0	0.0	1.0	2	2	10	300	100	0.01	True
71	0.0	0.0	1.0	2	2	10	300	100	0.01	True
72	0.0	0.0	1.0	2	2	10	300	100	0.01	True
73	0.0	0.075	0.925	2	2	10	300	100	0.01	True
74	0.0	1.0	0.0	2	2	10	300	100	0.01	True
75	0.025	0.0	0.975	2	2	10	300	100	0.01	True
76	0.0	0.0	1.0	2	2	10	300	100	0.01	True
77	0.0	0.0	1.0	2	2	10	300	100	0.01	True
78	0.0	0.0	1.0	2	2	10	300	100	0.01	True
79	0.0	0.0	1.0	2	2	10	300	100	0.01	True
80	0.0	0.0	1.0	2	2	10	300	100	0.01	True
81	0.0	0.0	1.0	2	2	10	300	100	0.01	True
82	0.0	0.025	0.975	2	2	10	300	100	0.01	True
83	0.0	0.0	1.0	2	2	10	300	100	0.01	True
84	0.05	0.0	0.95	2	2	10	300	100	0.01	True
85	0.0	0.15	0.85	2	2	10	300	100	0.01	True
86	0.0	0.0	1.0	2	2	10	300	100	0.01	True
87	0.0	0.0	1.0	2	2	10	300	100	0.01	True
88	0.0	0.0	1.0	2	2	10	300	100	0.01	True
89	0.0	0.0	1.0	2	2	10	300	100	0.01	True
90	0.0	0.0	1.0	2	2	10	300	100	0.01	True
91	0.0	0.0	1.0	2	2	10	300	100	0.01	True
92	0.0	0.0	1.0	2	2	10	300	100	0.01	True
93	0.0	0.0	1.0	2	2	10	300	100	0.01	True
94	0.075	0.025	0.9	2	2	10	300	100	0.01	True
95	0.0	0.0	1.0	2	2	10	300	100	0.01	True
96	0.0	0.0	1.0	2	2	10	300	100	0.01	True
97	0.0	0.0	1.0	2	2	10	300	100	0.01	True
98	0.0	0.0	1.0	2	2	10	300	100	0.01	True
99	0.0	0.0	1.0	2	2	10	300	100	0.01	True
0	0.0	0.0	1.0	2	2	10	300	100	0.01	False
1	0.0	0.0	1.0	2	2	10	300	100	0.01	False
2	0.0	0.0	1.0	2	2	10	300	100	0.01	False
3	0.0	0.0	1.0	2	2	10	300	100	0.01	False
4	0.0	0.0	1.0	2	2	10	300	100	0.01	False
5	0.05	0.0	0.95	2	2	10	300	100	0.01	False
6	0.0	0.0	1.0	2	2	10	300	100	0.01	False
7	0.0	0.0	1.0	2	2	10	300	100	0.01	False
8	0.0	0.0	1.0	2	2	10	300	100	0.01	False
9	0.0	0.0	1.0	2	2	10	300	100	0.01	False
10	0.0	0.0	1.0	2	2	10	300	100	0.01	False
11	0.0	0.15	0.85	2	2	10	300	100	0.01	False
12	0.0	0.0	1.0	2	2	10	300	100	0.01	False
13	0.0	0.0	1.0	2	2	10	300	100	0.01	False
14	0.0	0.0	1.0	2	2	10	300	100	0.01	False
15	0.0	0.0	1.0	2	2	10	300	100	0.01	False
16	0.0	0.0	1.0	2	2	10	300	100	0.01	False
17	0.0	0.0	1.0	2	2	10	300	100	0.01	False
18	0.0	0.0	1.0	2	2	10	300	100	0.01	False
19	0.0	0.25	0.75	2	2	10	300	100	0.01	False
20	0.0	0.0	1.0	2	2	10	300	100	0.01	False
21	0.0	0.0	1.0	2	2	10	300	100	0.01	False
22	0.0	0.0	1.0	2	2	10	300	100	0.01	False
23	0.0	0.0	1.0	2	2	10	300	100	0.01	False
24	0.0	0.0	1.0	2	2	10	300	100	0.01	False
25	0.0	0.0	1.0	2	2	10	300	100	0.01	False
26	0.0	0.0	1.0	2	2	10	300	100	0.01	False
27	0.0	0.0	1.0	2	2	10	300	100	0.01	False
28	0.0	0.0	1.0	2	2	10	300	100	0.01	False
29	0.0	0.0	1.0	2	2	10	300	100	0.01	False
30	0.0	0.0	1.0	2	2	10	300	100	0.01	False
31	0.0	0.2	0.8	2	2	10	300	100	0.01	False
32	0.0	0.0	1.0	2	2	10	300	100	0.01	False
33	0.0	0.0	1.0	2	2	10	300	100	0.01	False
34	0.0	0.0	1.0	2	2	10	300	100	0.01	False
35	0.0	0.0	1.0	2	2	10	300	100	0.01	False
36	0.0	0.0	1.0	2	2	10	300	100	0.01	False
37	0.0	0.75	0.25	2	2	10	300	100	0.01	False
38	0.0	0.0	1.0	2	2	10	300	100	0.01	False
39	0.0	0.05	0.95	2	2	10	300	100	0.01	False
40	0.0	0.0	1.0	2	2	10	300	100	0.01	False
41	0.0	0.0	1.0	2	2	10	300	100	0.01	False
42	0.0	0.0	1.0	2	2	10	300	100	0.01	False
